article_id,year,feature_group,feature_value,feature_column,present
NCPXFTAT,2024,service_conditions_addressed,evaluation_or_reflection,service_conditions_addressed__evaluation_or_reflection,1
ZTU5FAVS,2025,source_type,peer_reviewed_journal_article,source_type__peer_reviewed_journal_article,1
ZTU5FAVS,2025,evidence_type,content_or_artifact_analysis,evidence_type__content_or_artifact_analysis,1
ZTU5FAVS,2025,primary_methodology,content_analysis,primary_methodology__content_analysis,1
ZTU5FAVS,2025,conceptual_theme,games_as_cultural_media,conceptual_theme__games_as_cultural_media,1
ZTU5FAVS,2025,conceptual_theme,service_ecology,conceptual_theme__service_ecology,1
ZTU5FAVS,2025,library_context,academic_library,library_context__academic_library,1
ZTU5FAVS,2025,game_format,tabletop_game,game_format__tabletop_game,1
ZTU5FAVS,2025,game_format,board_game,game_format__board_game,1
ZTU5FAVS,2025,service_area,collections_and_access,service_area__collections_and_access,1
ZTU5FAVS,2025,service_area,discovery_and_advisory,service_area__discovery_and_advisory,1
ZTU5FAVS,2025,service_audience,general_public,service_audience__general_public,1
ZTU5FAVS,2025,intended_outcome,discovery_and_advisory,intended_outcome__discovery_and_advisory,1
ZTU5FAVS,2025,evidence_confidence,demonstrated_outcome,evidence_confidence__demonstrated_outcome,1
ZTU5FAVS,2025,service_conditions_addressed,access_infrastructure_required,service_conditions_addressed__access_infrastructure_required,1
ZTU5FAVS,2025,service_conditions_addressed,skilled_facilitation_required,service_conditions_addressed__skilled_facilitation_required,1
4L7M87P4,2015,source_type,peer_reviewed_journal_article,source_type__peer_reviewed_journal_article,1
4L7M87P4,2015,evidence_type,implementation_case,evidence_type__implementation_case,1
4L7M87P4,2015,primary_methodology,case_or_design_study,primary_methodology__case_or_design_study,1
4L7M87P4,2015,conceptual_theme,games_as_cultural_media,conceptual_theme__games_as_cultural_media,1
4L7M87P4,2015,conceptual_theme,participatory_culture_and_production,conceptual_theme__participatory_culture_and_production,1
4L7M87P4,2015,conceptual_theme,service_ecology,conceptual_theme__service_ecology,1
4L7M87P4,2015,library_context,academic_library,library_context__academic_library,1
4L7M87P4,2015,game_format,digital_game,game_format__digital_game,1
4L7M87P4,2015,game_format,tabletop_game,game_format__tabletop_game,1
4L7M87P4,2015,service_area,programming_and_facilitation,service_area__programming_and_facilitation,1
4L7M87P4,2015,service_area,outreach_and_partnerships,service_area__outreach_and_partnerships,1
4L7M87P4,2015,service_audience,students,service_audience__students,1
4L7M87P4,2015,intended_outcome,engagement_and_participation,intended_outcome__engagement_and_participation,1
4L7M87P4,2015,evidence_confidence,descriptive_only,evidence_confidence__descriptive_only,1
4L7M87P4,2015,service_conditions_addressed,access_infrastructure_required,service_conditions_addressed__access_infrastructure_required,1
4L7M87P4,2015,service_conditions_addressed,skilled_facilitation_required,service_conditions_addressed__skilled_facilitation_required,1
4L7M87P4,2015,service_conditions_addressed,community_assessment_needed,service_conditions_addressed__community_assessment_needed,1
4L7M87P4,2015,service_conditions_addressed,inclusive_design_or_accessibility,service_conditions_addressed__inclusive_design_or_accessibility,1
4L7M87P4,2015,service_conditions_addressed,evaluation_or_reflection,service_conditions_addressed__evaluation_or_reflection,1
9UCTXT7P,2019,source_type,peer_reviewed_journal_article,source_type__peer_reviewed_journal_article,1
9UCTXT7P,2019,evidence_type,evidence_synthesis,evidence_type__evidence_synthesis,1
9UCTXT7P,2019,primary_methodology,evidence_synthesis,primary_methodology__evidence_synthesis,1
9UCTXT7P,2019,conceptual_theme,service_ecology,conceptual_theme__service_ecology,1
9UCTXT7P,2019,conceptual_theme,information_behavior_and_practice,conceptual_theme__information_behavior_and_practice,1
9UCTXT7P,2019,conceptual_theme,social_equity_and_access,conceptual_theme__social_equity_and_access,1
9UCTXT7P,2019,library_context,academic_library,library_context__academic_library,1
9UCTXT7P,2019,game_format,none,game_format__none,1
9UCTXT7P,2019,service_area,outreach_and_partnerships,service_area__outreach_and_partnerships,1
9UCTXT7P,2019,service_area,collections_and_access,service_area__collections_and_access,1
9UCTXT7P,2019,service_area,discovery_and_advisory,service_area__discovery_and_advisory,1
9UCTXT7P,2019,service_area,learning_and_literacy,service_area__learning_and_literacy,1
9UCTXT7P,2019,service_audience,students,service_audience__students,1
9UCTXT7P,2019,intended_outcome,engagement_and_participation,intended_outcome__engagement_and_participation,1
9UCTXT7P,2019,evidence_confidence,demonstrated_outcome,evidence_confidence__demonstrated_outcome,1
9UCTXT7P,2019,service_conditions_addressed,access_infrastructure_required,service_conditions_addressed__access_infrastructure_required,1
9UCTXT7P,2019,service_conditions_addressed,skilled_facilitation_required,service_conditions_addressed__skilled_facilitation_required,1
9UCTXT7P,2019,service_conditions_addressed,community_assessment_needed,service_conditions_addressed__community_assessment_needed,1
9UCTXT7P,2019,service_conditions_addressed,sustainable_operations,service_conditions_addressed__sustainable_operations,1
9UCTXT7P,2019,service_conditions_addressed,inclusive_design_or_accessibility,service_conditions_addressed__inclusive_design_or_accessibility,1
9UCTXT7P,2019,service_conditions_addressed,evaluation_or_reflection,service_conditions_addressed__evaluation_or_reflection,1
M5ISNVTX,2023,source_type,professional_publication,source_type__professional_publication,1
M5ISNVTX,2023,evidence_type,practitioner_reflection,evidence_type__practitioner_reflection,1
M5ISNVTX,2023,primary_methodology,none,primary_methodology__none,1
M5ISNVTX,2023,conceptual_theme,games_as_cultural_media,conceptual_theme__games_as_cultural_media,1
M5ISNVTX,2023,conceptual_theme,game_literacy,conceptual_theme__game_literacy,1
M5ISNVTX,2023,conceptual_theme,social_equity_and_access,conceptual_theme__social_equity_and_access,1
M5ISNVTX,2023,library_context,public_library,library_context__public_library,1
M5ISNVTX,2023,game_format,tabletop_roleplaying_game,game_format__tabletop_roleplaying_game,1
M5ISNVTX,2023,service_area,learning_and_literacy,service_area__learning_and_literacy,1
M5ISNVTX,2023,service_area,community_and_inclusion,service_area__community_and_inclusion,1
M5ISNVTX,2023,service_area,programming_and_facilitation,service_area__programming_and_facilitation,1
M5ISNVTX,2023,service_audience,children,service_audience__children,1
M5ISNVTX,2023,intended_outcome,learning_and_literacy,intended_outcome__learning_and_literacy,1
M5ISNVTX,2023,evidence_confidence,practitioner_knowledge,evidence_confidence__practitioner_knowledge,1
M5ISNVTX,2023,service_conditions_addressed,access_infrastructure_required,service_conditions_addressed__access_infrastructure_required,1
M5ISNVTX,2023,service_conditions_addressed,skilled_facilitation_required,service_conditions_addressed__skilled_facilitation_required,1
NI839YJM,2018,source_type,peer_reviewed_journal_article,source_type__peer_reviewed_journal_article,1
NI839YJM,2018,evidence_type,theoretical_or_conceptual,evidence_type__theoretical_or_conceptual,1
NI839YJM,2018,primary_methodology,evidence_synthesis,primary_methodology__evidence_synthesis,1
NI839YJM,2018,conceptual_theme,games_as_cultural_media,conceptual_theme__games_as_cultural_media,1
NI839YJM,2018,conceptual_theme,service_ecology,conceptual_theme__service_ecology,1
NI839YJM,2018,conceptual_theme,information_behavior_and_practice,conceptual_theme__information_behavior_and_practice,1
NI839YJM,2018,library_context,academic_library,library_context__academic_library,1
NI839YJM,2018,game_format,digital_game,game_format__digital_game,1
NI839YJM,2018,service_area,community_and_inclusion,service_area__community_and_inclusion,1
NI839YJM,2018,service_area,learning_and_literacy,service_area__learning_and_literacy,1
NI839YJM,2018,service_area,collections_and_access,service_area__collections_and_access,1
NI839YJM,2018,service_audience,general_public,service_audience__general_public,1
NI839YJM,2018,intended_outcome,engagement_and_participation,intended_outcome__engagement_and_participation,1
NI839YJM,2018,evidence_confidence,theoretical_or_conceptual,evidence_confidence__theoretical_or_conceptual,1
NI839YJM,2018,service_conditions_addressed,access_infrastructure_required,service_conditions_addressed__access_infrastructure_required,1
NI839YJM,2018,service_conditions_addressed,skilled_facilitation_required,service_conditions_addressed__skilled_facilitation_required,1
8GEHLKNA,2023,source_type,peer_reviewed_journal_article,source_type__peer_reviewed_journal_article,1
8GEHLKNA,2023,evidence_type,evidence_synthesis,evidence_type__evidence_synthesis,1
8GEHLKNA,2023,primary_methodology,evidence_synthesis,primary_methodology__evidence_synthesis,1
8GEHLKNA,2023,conceptual_theme,educational_psychology,conceptual_theme__educational_psychology,1
8GEHLKNA,2023,conceptual_theme,game_literacy,conceptual_theme__game_literacy,1
8GEHLKNA,2023,conceptual_theme,service_ecology,conceptual_theme__service_ecology,1
8GEHLKNA,2023,library_context,non_library_context,library_context__non_library_context,1
8GEHLKNA,2023,game_format,digital_game,game_format__digital_game,1
8GEHLKNA,2023,game_format,tabletop_game,game_format__tabletop_game,1
8GEHLKNA,2023,game_format,tabletop_roleplaying_game,game_format__tabletop_roleplaying_game,1
8GEHLKNA,2023,game_format,virtual_or_augmented_reality,game_format__virtual_or_augmented_reality,1
8GEHLKNA,2023,service_area,learning_and_literacy,service_area__learning_and_literacy,1
8GEHLKNA,2023,service_audience,students,service_audience__students,1
8GEHLKNA,2023,intended_outcome,learning_and_literacy,intended_outcome__learning_and_literacy,1
8GEHLKNA,2023,evidence_confidence,demonstrated_outcome,evidence_confidence__demonstrated_outcome,1
8GEHLKNA,2023,service_conditions_addressed,access_infrastructure_required,service_conditions_addressed__access_infrastructure_required,1
8GEHLKNA,2023,service_conditions_addressed,skilled_facilitation_required,service_conditions_addressed__skilled_facilitation_required,1
8GEHLKNA,2023,service_conditions_addressed,inclusive_design_or_accessibility,service_conditions_addressed__inclusive_design_or_accessibility,1
8GEHLKNA,2023,service_conditions_addressed,evaluation_or_reflection,service_conditions_addressed__evaluation_or_reflection,1
I32QDWTX,2024,source_type,conference_presentation,source_type__conference_presentation,1
I32QDWTX,2024,evidence_type,practitioner_reflection,evidence_type__practitioner_reflection,1
I32QDWTX,2024,primary_methodology,none,primary_methodology__none,1
I32QDWTX,2024,conceptual_theme,games_as_cultural_media,conceptual_theme__games_as_cultural_media,1
I32QDWTX,2024,conceptual_theme,participatory_culture_and_production,conceptual_theme__participatory_culture_and_production,1
I32QDWTX,2024,conceptual_theme,information_behavior_and_practice,conceptual_theme__information_behavior_and_practice,1
I32QDWTX,2024,library_context,multiple_library_types,library_context__multiple_library_types,1
I32QDWTX,2024,game_format,tabletop_roleplaying_game,game_format__tabletop_roleplaying_game,1
I32QDWTX,2024,game_format,game_creation,game_format__game_creation,1
I32QDWTX,2024,service_area,collections_and_access,service_area__collections_and_access,1
I32QDWTX,2024,service_area,learning_and_literacy,service_area__learning_and_literacy,1
I32QDWTX,2024,service_area,community_and_inclusion,service_area__community_and_inclusion,1
I32QDWTX,2024,service_area,creation_and_making,service_area__creation_and_making,1
I32QDWTX,2024,service_audience,general_public,service_audience__general_public,1
I32QDWTX,2024,intended_outcome,engagement_and_participation,intended_outcome__engagement_and_participation,1
I32QDWTX,2024,evidence_confidence,practitioner_knowledge,evidence_confidence__practitioner_knowledge,1
I32QDWTX,2024,service_conditions_addressed,access_infrastructure_required,service_conditions_addressed__access_infrastructure_required,1
I32QDWTX,2024,service_conditions_addressed,skilled_facilitation_required,service_conditions_addressed__skilled_facilitation_required,1
I32QDWTX,2024,service_conditions_addressed,inclusive_design_or_accessibility,service_conditions_addressed__inclusive_design_or_accessibility,1
NHFEUHCI,2017,source_type,peer_reviewed_journal_article,source_type__peer_reviewed_journal_article,1
NHFEUHCI,2017,evidence_type,implementation_case,evidence_type__implementation_case,1
NHFEUHCI,2017,primary_methodology,case_or_design_study,primary_methodology__case_or_design_study,1
NHFEUHCI,2017,conceptual_theme,games_as_cultural_media,conceptual_theme__games_as_cultural_media,1
NHFEUHCI,2017,conceptual_theme,community_and_inclusion,conceptual_theme__community_and_inclusion,1
NHFEUHCI,2017,library_context,multiple_library_types,library_context__multiple_library_types,1
NHFEUHCI,2017,game_format,tabletop_game,game_format__tabletop_game,1
NHFEUHCI,2017,service_area,community_and_inclusion,service_area__community_and_inclusion,1
NHFEUHCI,2017,service_area,outreach_and_partnerships,service_area__outreach_and_partnerships,1
NHFEUHCI,2017,service_area,programming_and_facilitation,service_area__programming_and_facilitation,1
NHFEUHCI,2017,service_audience,general_public,service_audience__general_public,1
NHFEUHCI,2017,intended_outcome,engagement_and_participation,intended_outcome__engagement_and_participation,1
NHFEUHCI,2017,evidence_confidence,descriptive_only,evidence_confidence__descriptive_only,1
NHFEUHCI,2017,service_conditions_addressed,access_infrastructure_required,service_conditions_addressed__access_infrastructure_required,1
NHFEUHCI,2017,service_conditions_addressed,skilled_facilitation_required,service_conditions_addressed__skilled_facilitation_required,1
